"","pmid","citing"
"1249",26742007,28623901
"1250",26742007,28611349
"1251",26742007,28126685
"1252",26742007,27029387
"1253",26740591,29221193
"1254",26740591,26880735
"1255",26739674,28050190
"1256",26739168,29491954
"1257",26739168,29325122
"1258",26739168,28505260
"1259",26739168,27914481
"1260",26739168,26872770
"1261",26734601,29669918
"1262",26734601,29492295
"1263",26734601,29241002
"1264",26734601,29028794
"1265",26734601,28765607
"1266",26734601,28698226
"1267",26734601,28661724
"1268",26734601,28415677
"1269",26734601,28399814
"1270",26734601,28222152
"1271",26734601,27900322
"1272",26734601,27836583
"1273",26734601,27525044
"1274",28514537,29290776
"1275",26716650,29309036
"1276",26716650,29308092
"1277",26716650,29255455
"1278",26716650,28166262
"1279",26716650,27525044
"1280",26716650,27158268
"1281",26705428,29410709
"1282",26705428,28821874
"1283",26705428,28546346
"1284",26705428,28515798
"1285",26705428,28255530
"1286",26705428,27845713
"1287",26705428,27840402
"1288",26701264,29643204
"1289",26701264,29324878
"1290",26701264,29309036
"1291",26701264,29262524
"1292",26701264,29195118
"1293",26701264,29125599
"1294",26701264,28978771
"1295",26701264,28966088
"1296",26701264,28886379
"1297",26701264,28715472
"1298",26701264,28623259
"1299",26701264,28475463
"1300",26701264,28471386
"1301",26701264,28232385
"1302",26701264,28194445
"1303",26701264,27889452
"1304",26701264,27644006
"1305",26701264,27539745
"1306",26701264,27525044
"1307",26701264,27446907
"1308",26697123,28794688
"1309",26697123,28533824
"1310",26697123,28522752
"1311",26697123,28335812
"1312",26697123,28293327
"1313",26697123,28141798
"1314",26697123,28032859
"1315",26697123,27051466
"1316",26688266,29492308
"1317",26688266,29430283
"1318",26688266,29348786
"1319",26688266,29268765
"1320",26688266,29115576
"1321",26688266,28234023
"1322",26676716,28903462
"1323",26676716,27230558
"1324",26673717,29565245
"1325",26673717,29505568
"1326",26673717,29465398
"1327",26673717,28431148
"1328",26673717,27512078
"1329",26673717,27158268
"1330",26673710,29438440
"1331",26671626,29197760
"1332",26671626,29033383
"1333",26671626,28728136
"1334",26671626,28594926
"1335",26671626,28275920
"1336",26671626,27088617
"1337",26669262,29459487
"1338",26669262,29127279
"1339",26669262,28827804
"1340",26669262,28646211
"1341",26669262,28633017
"1342",26669262,28530707
"1343",26669262,28398238
"1344",26669262,28031481
"1345",26669262,27880931
"1346",26669262,27602489
"1347",26669262,27525044
"1348",26669262,26957474
"1349",26669262,26810602
"1350",26656300,29381723
"1351",29302410,29400344
"1352",26625792,29333128
"1353",26619806,29694444
"1354",26619806,29552640
"1355",26619806,29437869
"1356",26619806,29264788
"1357",26619806,29263188
"1358",26619806,29243850
"1359",26619806,29141994
"1360",26619806,29071721
"1361",26619806,28886600
"1362",26619806,28873086
"1363",26619806,28865736
"1364",26619806,28845597
"1365",26619806,28779227
"1366",26619806,28772285
"1367",26619806,28701332
"1368",26619806,28676564
"1369",26619806,28659300
"1370",26619806,28510098
"1371",26619806,28381542
"1372",26619806,28359077
"1373",26619076,29222412
"1374",26619076,28435001
"1375",26619076,28060840
"1376",26619076,27435793
"1377",26619076,26992416
"1378",26612460,29298815
"1379",26612460,27540386
"1380",26608986,29255497
"1381",26608986,29088760
"1382",26608986,28646162
"1383",26607905,27853973
"1384",26604793,27795744
"1385",26604793,27051466
"1386",26585388,29505568
"1387",26585388,29315404
"1388",26585388,29309036
"1389",26585388,29309035
"1390",26585388,29211708
"1391",26585388,28662698
"1392",26585388,28586350
"1393",26585388,28561751
"1394",26585388,28406439
"1395",26585388,28007890
"1396",26585388,27914481
"1397",26585388,27861119
"1398",26585388,27843499
"1399",26585388,27658966
"1400",26585388,27158268
"1401",26585388,27021280
"1402",26585388,27014690
"1403",26585388,26822117
"1404",26585388,26779254
"1405",26585388,26719777
"1406",26583020,29064432
"1407",26583020,28176832
"1408",26581878,29361514
"1409",26581878,28270149
"1410",26581878,28179585
"1411",26577117,29563133
"1412",26577117,29018055
"1413",26577117,28934234
"1414",26577117,28623901
"1415",26577117,28548123
"1416",26577117,28268248
"1417",26577117,27738762
"1418",26577117,27418272
"1419",26577117,27341603
"1420",26557847,29160764
"1421",26557847,28794688
"1422",26557847,28678173
"1423",26557847,26697123
"1424",26556056,29788921
"1425",26556056,28204478
"1426",26556056,27935041
"1427",26556056,27702901
"1428",26556056,26973683
"1429",26556056,26913042
"1430",26553631,29712937
"1431",26553631,29209557
"1432",26553631,28742980
"1433",26553631,28677663
"1434",26553631,28649636
"1435",26553631,27881872
"1436",26553631,27419368
"1437",26553631,26963372
"1438",26553631,26948008
"1439",26546670,29308092
"1440",26546670,29040764
"1441",26546670,28976982
"1442",26546670,28692904
"1443",26546670,28335567
"1444",26546670,28284043
"1445",26546670,28195201
"1446",26546670,27760894
"1447",26546670,27525044
"1448",26546670,27278298
"1449",26545920,29358943
"1450",26545920,29163435
"1451",26545920,28192430
"1452",26545920,28076288
"1453",26523439,29670334
"1454",26523439,29516254
"1455",26523439,28794805
"1456",26523439,28408855
"1457",26510686,29747682
"1458",26510686,29528252
"1459",26510686,29463994
"1460",26510686,29185275
"1461",26510686,29137404
"1462",26510686,28943958
"1463",26510686,28884003
"1464",26510686,28839175
"1465",26510686,28822065
"1466",26510686,28814982
"1467",26510686,28791417
"1468",26510686,28700589
"1469",26510686,28693231
"1470",26510686,28599435
"1471",26510686,28403857
"1472",26510686,27566576
"1473",26510686,27052998
"1474",26496605,29610582
"1475",26496605,29505568
"1476",26496605,29392473
"1477",26496605,29332159
"1478",26496605,29309036
"1479",26496605,29309035
"1480",26496605,29239145
"1481",26496605,28806172
"1482",26496605,28800766
"1483",26496605,28677663
"1484",26496605,28561751
"1485",26496605,28524723
"1486",26496605,28431148
"1487",26496605,28406439
"1488",26496605,28300471
"1489",26496605,28175298
"1490",26496605,27980689
"1491",26496605,27875251
"1492",26496605,27843499
"1493",26496605,27807467
"1494",26496357,29245899
"1495",26496357,27828722
"1496",26496357,27251062
"1497",26496357,27158268
"1498",26483626,29516010
"1499",26483626,29375311
"1500",26483626,29327503
"1501",26483626,29261115
"1502",26483626,29234016
"1503",26483626,28515681
"1504",26483626,28349920
"1505",26483626,28335720
"1506",26483626,27021815
"1507",26475336,29561434
"1508",26475336,29017567
"1509",26475336,28915670
"1510",26475336,27892790
"1511",26475336,27749902
"1512",26475336,27594734
"1513",26473022,28883545
"1514",26473022,28593503
"1515",26473022,28471386
"1516",26473022,28277977
"1517",26464247,29309036
"1518",26463126,28523221
"1519",26463126,28272323
"1520",26463126,27874048
"1521",26463126,27583186
"1522",26463126,27525044
"1523",26454828,28582961
"1524",26454828,28490874
"1525",26454828,28464873
"1526",26454828,28222780
"1527",26454828,28144237
"1528",26454828,27976728
"1529",26448937,27358825
"1530",26448926,29299071
"1531",26448926,29228658
"1532",26448926,29209557
"1533",26448926,28904640
"1534",26448926,28677663
"1535",26448926,28593503
"1536",26448926,28495587
"1537",26448926,28134023
"1538",26448926,27874048
"1539",26448926,27743609
"1540",26448926,27419368
"1541",26448926,27123441
"1542",26448926,26989787
"1543",26448926,26963372
"1544",26448926,26904537
"1545",26448926,26883721
"1546",26448926,26716650
"1547",26448926,26559097
"1548",26448926,26553631
"1549",26448926,26281766
"1550",26444412,29114357
"1551",26444412,29027987
"1552",26443715,27222668
"1553",26442182,29250165
"1554",26442182,28765607
"1555",26442182,28431148
"1556",26442181,29762514
"1557",26442181,29187847
"1558",26442181,29149223
"1559",26442181,27612318
"1560",26442181,27571848
"1561",26442181,27558238
"1562",26442181,26450910
"1563",26442176,29051748
"1564",26442176,28851455
"1565",26442176,27525044
"1566",26442176,27259207
"1567",26436889,29526280
"1568",26436889,29526278
"1569",26436889,29518907
"1570",26436889,29122605
"1571",26436889,29042326
"1572",26436889,27151457
"1573",26423386,29104517
"1574",26423386,27459455
"1575",26419959,29437869
"1576",26419959,29385712
"1577",26419959,29348831
"1578",26419959,29188362
"1579",26419959,29093708
"1580",26419959,28714940
"1581",26419959,28623901
"1582",26419959,28097472
"1583",26419959,27737877
"1584",26419959,27551267
"1585",26419959,27459442
"1586",26419959,26957558
"1587",26419959,26636627
"1588",26412112,29507716
"1589",26412112,27826425
"1590",26409216,29765512
"1591",26409216,29258558
"1592",26409216,29253196
"1593",26409216,29168767
"1594",26409216,29147078
"1595",26409216,29085029
"1596",26409216,28735896
"1597",26409216,28655217
"1598",26409216,28640739
"1599",26409216,28414318
"1600",26409216,28186085
"1601",26409216,27624887
"1602",26409216,27528885
"1603",26409216,26979389
"1604",26388944,29343869
"1605",26388944,27115331
"1606",26378973,29692908
"1607",26378973,28282373
"1608",26378973,27479584
"1609",26375619,29760614
"1610",26375619,29535718
"1611",26375619,28539915
"1612",26375619,28328957
"1613",26367248,29568354
"1614",26367248,29074164
"1615",26367248,28974576
"1616",26367248,28759022
"1617",26367248,28406751
"1618",26367248,28174687
"1619",26367248,27525044
"1620",26367248,27511122
"1621",26367248,27446907
"1622",26367248,27014690
"1623",26367248,26805822
"1624",26361473,28487708
"1625",26361473,27217091
"1626",26349489,29494536
"1627",26349489,28944587
"1628",26349489,27757173
"1629",26342214,29492287
"1630",26342214,27777592
"1631",26342214,27624276
"1632",26342214,26559097
"1633",26342026,29085512
"1634",26342026,29073177
"1635",26342026,28852427
"1636",26342026,28814981
"1637",26342026,27401687
"1638",26342026,27329013
"1639",26340303,27749902
"1640",26340303,27222668
"1641",26340303,26516852
"1642",26339655,29686400
"1643",26339655,28918548
"1644",26339655,27042241
"1645",26338884,29682569
"1646",26338884,29538305
"1647",26338884,28832517
"1648",26338884,28824802
"1649",26337548,29196678
"1650",26337548,28298429
"1651",26337548,28256552
"1652",26337548,27066301
"1653",26337548,26967525
"1654",26337548,26527652
"1655",26335099,26759501
"1656",26334179,29496693
"1657",26334179,29301786
"1658",26334179,28911103
"1659",26334179,28623259
"1660",26334179,28471386
"1661",26334179,28445427
"1662",26334179,28406751
"1663",26334179,27267941
"1664",26334179,27019040
"1665",26325335,28630461
"1666",26325335,28123844
"1667",26325335,27682875
"1668",26321759,28957348
"1669",26321759,27900322
"1670",26321759,27525044
"1671",26321759,26734601
"1672",26321633,29127279
"1673",26321633,28842508
"1674",26321633,28633017
"1675",26321633,27880848
"1676",26321633,26279574
"1677",26314340,29785193
"1678",26311717,29805756
"1679",26311717,29780391
"1680",26311717,29760804
"1681",26311717,29720905
"1682",26311717,29696001
"1683",26311717,29564037
"1684",26311717,29533182
"1685",26311717,29479437
"1686",26311717,29437869
"1687",26311717,29375743
"1688",26311717,29358871
"1689",26311717,29341151
"1690",26311717,29333111
"1691",26311717,29243124
"1692",26311717,29170280
"1693",26311717,29151921
"1694",26311717,29151903
"1695",26311717,29113654
"1696",26311717,29081665
"1697",26311717,28874771
"1698",26298164,29088766
"1699",26298164,27749902
"1700",26293976,29088760
"1701",26293976,27845713
"1702",26293976,27418163
"1703",26290776,29122605
"1704",26290776,27502748
"1705",26290776,27065794
"1706",26289671,29439406
"1707",26289671,29365169
"1708",26289671,29305387
"1709",26289671,29036537
"1710",26289671,28584239
"1711",26289671,27252782
"1712",26289671,27166371
"1713",26283398,29643204
"1714",26283398,29496693
"1715",26283398,29327725
"1716",26283398,29309036
"1717",26283398,29255704
"1718",26283398,28893944
"1719",26283398,28855259
"1720",26283398,28851270
"1721",26283398,28745987
"1722",26283398,28561751
"1723",26283398,28431148
"1724",26283398,28415677
"1725",26283398,28228978
"1726",26283398,28096347
"1727",26283398,27900322
"1728",26283398,27867194
"1729",26283398,27843500
"1730",26283398,27843499
"1731",26283398,27807467
"1732",26283398,27780869
"1733",26279574,29127279
"1734",26279574,28842508
"1735",26279574,28749988
"1736",26279574,28530707
"1737",26279574,28115634
"1738",26279574,27791114
"1739",26279574,27512315
"1740",26279574,26810602
"1741",26260970,29643204
"1742",26260970,29255704
"1743",26260970,29028794
"1744",26260970,28893944
"1745",26260970,28855259
"1746",26260970,28851270
"1747",26260970,28745987
"1748",26260970,28715472
"1749",26260970,28561751
"1750",26260970,28523221
"1751",26260970,28415677
"1752",26260970,28228978
"1753",26260970,28141798
"1754",26260970,28096347
"1755",26260970,27980689
"1756",26260970,27965292
"1757",26260970,27900322
"1758",26260970,27899577
"1759",26260970,27843500
"1760",26260970,27843499
"1761",26259033,29643204
"1762",26259033,29568354
"1763",26259033,29255704
"1764",26259033,29109480
"1765",26259033,28893944
"1766",26259033,28887438
"1767",26259033,28855259
"1768",26259033,28745987
"1769",26259033,28715472
"1770",26259033,28561751
"1771",26259033,28528306
"1772",26259033,28504702
"1773",26259033,28431148
